vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.9,1.53,0,0,0.251566,0.003815,0.171141,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,4,4,0.258636,0.003968,0.171065,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,8,8,0.258397,0.004273,0.170759,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,12,12,0.258684,0.003815,0.171217,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,16,16,0.258475,0.003815,0.170454,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,20,20,0.258952,0.003815,0.170454,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,24,24,0.258326,0.003891,0.171065,3,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,28,28,0.250952,0.003815,0.170607,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,0,0,0.422728,0.003968,0.332363,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,4,4,0.435670,0.004196,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,8,8,0.435473,0.004196,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,12,12,0.435515,0.004044,0.332592,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,16,16,0.436480,0.004120,0.333126,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,20,20,0.435521,0.004120,0.332897,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,24,24,0.435515,0.004044,0.332744,3,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,28,28,0.428165,0.004120,0.332973,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,0,0,0.332969,0.003815,0.279945,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,4,4,0.344044,0.003739,0.280097,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,8,8,0.343931,0.003739,0.280555,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,12,12,0.343919,0.003662,0.280174,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,16,16,0.344646,0.003739,0.280097,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,20,20,0.344873,0.003815,0.280326,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,24,24,0.343353,0.003815,0.280479,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,28,28,0.343830,0.003739,0.280250,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,0,0,0.262350,0.003586,0.209062,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,4,4,0.278885,0.003662,0.208833,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,8,8,0.271190,0.003586,0.208680,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,12,12,0.262874,0.004120,0.208528,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,16,16,0.270796,0.003586,0.208604,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,20,20,0.279034,0.003586,0.208833,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,24,24,0.278092,0.003586,0.208604,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,28,28,0.271166,0.003662,0.208452,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,0,0,0.254684,0.003510,0.177016,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,4,4,0.262868,0.003586,0.177321,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,8,8,0.262886,0.003510,0.176558,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,12,12,0.263178,0.003510,0.176787,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,16,16,0.263071,0.003586,0.177245,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,20,20,0.264191,0.003510,0.177245,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,24,24,0.261479,0.003586,0.176711,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,28,28,0.262803,0.003586,0.176863,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,0,0,0.243543,0.003662,0.171065,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,4,4,0.259095,0.003815,0.170988,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,8,8,0.258886,0.003662,0.170607,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,12,12,0.257801,0.003662,0.170607,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,16,16,0.257080,0.003891,0.171141,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,20,20,0.258075,0.003739,0.170836,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,24,24,0.259017,0.003815,0.170454,3,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,28,28,0.249915,0.003815,0.170912,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,0,0,0.422675,0.482521,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,4,4,0.415730,0.478935,0.332973,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,8,8,0.416577,0.478477,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,12,12,0.414943,0.478859,0.332668,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,16,16,0.415510,0.478554,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,20,20,0.415671,0.478630,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,24,24,0.413894,0.478859,0.332744,3,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,28,28,0.415402,0.478859,0.333126,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,0,0,0.332224,0.407366,0.280326,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,4,4,0.327145,0.403398,0.280326,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,8,8,0.326602,0.403169,0.280250,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,12,12,0.334608,0.403169,0.280174,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,16,16,0.319384,0.403551,0.280555,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,20,20,0.326793,0.403703,0.280479,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,24,24,0.327121,0.403932,0.280631,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,28,28,0.327061,0.403856,0.280631,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,0,0,0.262248,0.284141,0.209062,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,4,4,0.260221,0.281089,0.208909,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,8,8,0.259303,0.280784,0.208528,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,12,12,0.258999,0.281166,0.208833,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,16,16,0.258654,0.280860,0.208833,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,20,20,0.258576,0.281013,0.208604,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,24,24,0.260001,0.281242,0.208909,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,28,28,0.258219,0.280784,0.208680,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,0,0,0.247262,0.003433,0.176940,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,4,4,0.262940,0.003739,0.176863,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,8,8,0.262803,0.003510,0.177474,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,12,12,0.253998,0.003586,0.176787,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,16,16,0.262254,0.003433,0.177016,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,20,20,0.262594,0.003433,0.177321,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,24,24,0.262958,0.003433,0.176787,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,28,28,0.254201,0.003510,0.177016,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,0,0,0.250952,0.003357,0.170530,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,4,4,0.257640,0.003510,0.170683,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,8,8,0.257932,0.003433,0.170836,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,12,12,0.259131,0.003433,0.170683,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,16,16,0.258600,0.003510,0.170530,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,20,20,0.258391,0.003891,0.170683,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,24,24,0.258195,0.003357,0.170988,3,P9HK27_0i_03,P0019,-40C,231114
0.7,1.53,28,28,0.257897,0.003433,0.170607,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,0,0,0.421983,0.482063,0.332592,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,4,4,0.416195,0.478630,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,8,8,0.408190,0.478477,0.333050,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,12,12,0.407600,0.478783,0.332744,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,16,16,0.416166,0.479011,0.332744,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,20,20,0.415468,0.478554,0.332897,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,24,24,0.416392,0.478401,0.332821,3,P9HK27_0i_03,P0019,-40C,231114
0.68,2.07,28,28,0.415641,0.478935,0.332744,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,0,0,0.332468,0.407595,0.280555,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,4,4,0.326662,0.403551,0.280479,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,8,8,0.326984,0.403551,0.280403,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,12,12,0.326406,0.403551,0.280555,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,16,16,0.326734,0.403246,0.280174,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,20,20,0.326728,0.403551,0.280326,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,24,24,0.327139,0.403474,0.280479,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.98,28,28,0.326805,0.403322,0.280174,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,0,0,0.262499,0.284141,0.208833,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,4,4,0.251888,0.280784,0.208528,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,8,8,0.252526,0.281013,0.208909,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,12,12,0.259452,0.281089,0.208757,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,16,16,0.259673,0.280479,0.208452,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,20,20,0.259429,0.281166,0.209138,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,24,24,0.259303,0.281166,0.208604,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.8,28,28,0.259655,0.280860,0.208680,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,0,0,0.247942,0.008927,0.176940,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,4,4,0.262689,0.010148,0.176711,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,8,8,0.261443,0.017854,0.176940,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,12,12,0.254767,0.028536,0.177169,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,16,16,0.261366,0.031817,0.176863,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,20,20,0.261610,0.036853,0.177016,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,24,24,0.253563,0.036395,0.177245,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.62,28,28,0.262457,0.021745,0.176940,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,0,0,0.251548,0.003357,0.170836,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,4,4,0.257634,0.003433,0.170530,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,8,8,0.257593,0.003739,0.170988,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,12,12,0.258028,0.003510,0.170607,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,16,16,0.266093,0.003357,0.170378,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,20,20,0.258487,0.003357,0.170912,3,P9HK27_0i_03,P0019,-40C,231114
0.68,1.53,24,24,0.257628,0.003433,0.170683,3,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,0,0,0.467364,0.003891,0.332744,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,4,4,0.442668,0.004044,0.332363,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,8,8,0.435020,0.003968,0.332287,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,12,12,0.434179,0.003968,0.332058,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,16,16,0.435205,0.004044,0.332973,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,20,20,0.435193,0.005036,0.332744,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,24,24,0.434895,0.004883,0.332515,5,P9HK27_0i_03,P0019,-40C,231114
0.92,2.07,28,28,0.435592,0.004273,0.333126,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,0,0,0.332247,0.003968,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,4,4,0.344432,0.004349,0.280326,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,8,8,0.344074,0.004120,0.280403,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,12,12,0.344044,0.004044,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,16,16,0.343752,0.004273,0.280479,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,20,20,0.343567,0.004120,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,24,24,0.335925,0.004044,0.280403,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.98,28,28,0.344020,0.004044,0.280479,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,0,0,0.262290,0.003815,0.208757,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,4,4,0.271911,0.004120,0.208833,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,8,8,0.270689,0.004044,0.208452,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,12,12,0.271261,0.004044,0.208452,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,16,16,0.262999,0.004196,0.208680,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,20,20,0.270522,0.004120,0.208452,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,24,24,0.271160,0.003968,0.208680,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.8,28,28,0.270772,0.004044,0.208604,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,0,0,0.254833,0.003510,0.177169,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,4,4,0.263172,0.004120,0.177245,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,8,8,0.254761,0.003891,0.176940,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,12,12,0.262332,0.003739,0.176863,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,16,16,0.262242,0.003815,0.177398,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,20,20,0.254702,0.003662,0.177016,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,24,24,0.261944,0.003815,0.177245,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.62,28,28,0.261664,0.003739,0.176940,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,0,0,0.250958,0.003662,0.171293,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,4,4,0.258266,0.003968,0.170988,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,8,8,0.256472,0.003662,0.170530,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,12,12,0.258260,0.003662,0.170988,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,16,16,0.258075,0.003662,0.170683,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,20,20,0.258111,0.003662,0.170836,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,24,24,0.257992,0.003739,0.171141,5,P9HK27_0i_03,P0019,-40C,231114
0.92,1.53,28,28,0.259297,0.003662,0.170683,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,0,0,0.422180,0.003891,0.332058,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,4,4,0.435473,0.003891,0.332744,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,8,8,0.442549,0.004044,0.332668,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,12,12,0.443157,0.004044,0.332439,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,16,16,0.442847,0.003891,0.332821,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,20,20,0.435020,0.004044,0.332363,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,24,24,0.435223,0.004120,0.332821,5,P9HK27_0i_03,P0019,-40C,231114
0.9,2.07,28,28,0.434972,0.003968,0.332897,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,0,0,0.332289,0.003815,0.280326,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,4,4,0.343454,0.004044,0.280555,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,8,8,0.343746,0.003815,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,12,12,0.343019,0.003891,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,16,16,0.343895,0.003891,0.280097,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,20,20,0.343752,0.004196,0.280403,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,24,24,0.343955,0.004044,0.281013,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.98,28,28,0.344300,0.004044,0.280326,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,0,0,0.262475,0.004044,0.208604,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,4,4,0.271839,0.004273,0.208604,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,8,8,0.270838,0.003968,0.208680,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,12,12,0.271148,0.003891,0.208909,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,16,16,0.271297,0.004120,0.208528,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,20,20,0.271571,0.003968,0.208757,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,24,24,0.270546,0.003891,0.208757,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.8,28,28,0.271476,0.003968,0.208604,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,0,0,0.247143,0.003815,0.177169,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,4,4,0.262558,0.004044,0.177321,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,8,8,0.254863,0.003968,0.177169,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,12,12,0.263190,0.003815,0.176863,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,16,16,0.263250,0.003891,0.177398,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,20,20,0.255393,0.003968,0.177016,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,24,24,0.254439,0.003891,0.177092,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.62,28,28,0.254499,0.003891,0.177092,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,0,0,0.250797,0.003662,0.170988,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,4,4,0.257622,0.003739,0.171065,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,8,8,0.257694,0.003815,0.170607,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,12,12,0.257980,0.003586,0.170683,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,16,16,0.258743,0.003662,0.171065,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,20,20,0.258117,0.003662,0.170530,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,24,24,0.258505,0.003968,0.170988,5,P9HK27_0i_03,P0019,-40C,231114
0.9,1.53,28,28,0.259512,0.003662,0.170836,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,0,0,0.421536,0.003815,0.332363,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,4,4,0.443163,0.004425,0.332821,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,8,8,0.442817,0.003891,0.332515,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,12,12,0.442739,0.003891,0.332439,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,16,16,0.434770,0.003891,0.332897,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,20,20,0.443061,0.003891,0.332592,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,24,24,0.443055,0.004120,0.332668,5,P9HK27_0i_03,P0019,-40C,231114
0.8,2.07,28,28,0.443783,0.004120,0.332439,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,0,0,0.332152,0.003586,0.280174,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,4,4,0.344086,0.004044,0.280555,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,8,8,0.343841,0.003739,0.280097,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,12,12,0.344110,0.003891,0.280403,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,16,16,0.344074,0.003815,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,20,20,0.344187,0.003815,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,24,24,0.350768,0.003739,0.280479,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.98,28,28,0.351823,0.003968,0.280250,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,0,0,0.261384,0.003662,0.209138,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,4,4,0.270486,0.003586,0.208757,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,8,8,0.277693,0.003586,0.208452,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,12,12,0.271356,0.003662,0.208680,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,16,16,0.269944,0.003739,0.208375,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,20,20,0.270552,0.003662,0.208299,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,24,24,0.278605,0.003662,0.208528,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.8,28,28,0.271595,0.003662,0.208223,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,0,0,0.254755,0.003357,0.177245,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,4,4,0.255173,0.003815,0.177092,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,8,8,0.262987,0.003739,0.176711,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,12,12,0.254952,0.003739,0.177016,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,16,16,0.255763,0.003815,0.177169,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,20,20,0.255369,0.004044,0.176863,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,24,24,0.262493,0.003739,0.177245,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.62,28,28,0.262916,0.003815,0.177169,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,0,0,0.250910,0.003739,0.170836,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,4,4,0.258195,0.004044,0.170912,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,8,8,0.258016,0.003739,0.170912,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,12,12,0.258427,0.003739,0.170759,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,16,16,0.250630,0.003891,0.171065,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,20,20,0.257658,0.003739,0.170530,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,24,24,0.259148,0.003739,0.170683,5,P9HK27_0i_03,P0019,-40C,231114
0.8,1.53,28,28,0.258803,0.003739,0.171065,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,0,0,0.421667,0.481835,0.332363,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,4,4,0.423283,0.478477,0.332592,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,8,8,0.423128,0.478706,0.333050,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,12,12,0.415438,0.478554,0.332821,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,16,16,0.423104,0.479088,0.332744,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,20,20,0.422520,0.479011,0.332973,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,24,24,0.414991,0.478859,0.332821,5,P9HK27_0i_03,P0019,-40C,231114
0.7,2.07,28,28,0.415557,0.479240,0.333355,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,0,0,0.332623,0.406374,0.279792,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,4,4,0.326841,0.402788,0.279792,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,8,8,0.326287,0.402711,0.279563,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,12,12,0.325923,0.402940,0.279868,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,16,16,0.319205,0.402711,0.280021,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,20,20,0.326650,0.402254,0.279411,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,24,24,0.325810,0.402635,0.279868,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.98,28,28,0.319801,0.403017,0.279945,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,0,0,0.261986,0.284065,0.208833,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,4,4,0.259315,0.281318,0.208909,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,8,8,0.259393,0.281013,0.208757,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,12,12,0.259470,0.281166,0.208680,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,16,16,0.258988,0.281089,0.208909,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,20,20,0.258356,0.281013,0.208528,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,24,24,0.259107,0.281242,0.208604,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.8,28,28,0.259232,0.281471,0.208986,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,0,0,0.247787,0.003968,0.176863,5,P9HK27_0i_03,P0019,-40C,231114
0.7,1.62,4,4,0.264132,0.003739,0.176940,5,P9HK27_0i_03,P0019,-40C,231114
