vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.7,1.53,0,0,0.240687,0.003815,0.273154,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,4,4,0.235943,0.004044,0.317255,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,8,8,0.222727,0.003968,0.361967,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,12,12,0.215622,0.003662,0.404543,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,16,16,0.185191,0.003739,0.440632,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,20,20,0.168149,0.003815,0.461386,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,24,24,0.167749,0.004120,0.468863,1,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,28,28,0.166825,0.003815,0.470847,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,0,0,0.594636,0.569503,0.395310,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,4,4,0.585343,0.564925,0.395005,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,8,8,0.592681,0.565154,0.395081,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,12,12,0.584896,0.564925,0.395234,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,16,16,0.591489,0.565612,0.395081,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,20,20,0.591745,0.565230,0.395081,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,24,24,0.584181,0.565536,0.395005,1,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,28,28,0.593557,0.565078,0.395234,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,0,0,0.434293,0.489007,0.334270,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,4,4,0.427330,0.485192,0.334499,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,8,8,0.426788,0.484886,0.334194,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,12,12,0.427199,0.485115,0.334499,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,16,16,0.426967,0.484886,0.334270,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,20,20,0.427485,0.484963,0.334576,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,24,24,0.420028,0.485421,0.334576,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,28,28,0.427682,0.485268,0.334728,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,0,0,0.289031,0.003968,0.294442,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,4,4,0.297519,0.003968,0.330989,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,8,8,0.293030,0.004044,0.370818,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,12,12,0.269968,0.004044,0.408510,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,16,16,0.244478,0.004120,0.438496,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,20,20,0.233552,0.004196,0.451925,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,24,24,0.241224,0.004044,0.456121,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,28,28,0.236711,0.004044,0.457190,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,0,0,0.260961,0.003433,0.275367,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,4,4,0.242929,0.003968,0.318781,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,8,8,0.230596,0.003891,0.361967,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,12,12,0.214781,0.004196,0.402711,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,16,16,0.207878,0.004044,0.433994,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,20,20,0.187569,0.004349,0.447957,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,24,24,0.196344,0.003968,0.451849,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,28,28,0.192434,0.003968,0.453375,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,0,0,0.239930,0.003586,0.272620,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,4,4,0.241582,0.003891,0.317179,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,8,8,0.228521,0.003662,0.361128,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,12,12,0.217517,0.003815,0.402788,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,16,16,0.187820,0.003815,0.433003,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,20,20,0.186097,0.003815,0.447118,1,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,24,24,0.183123,0.003739,0.451315,1,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,0,0,0.616888,0.004120,0.394776,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,4,4,0.614253,0.004120,0.394929,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,8,8,0.613973,0.004120,0.394852,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,12,12,0.614933,0.004349,0.394929,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,16,16,0.614200,0.004196,0.394776,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,20,20,0.614528,0.004273,0.395234,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,24,24,0.614259,0.004273,0.394852,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,28,28,0.614462,0.004273,0.395005,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,0,0,0.427181,0.004502,0.334194,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,4,4,0.447788,0.004196,0.334423,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,8,8,0.447562,0.004196,0.334347,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,12,12,0.447848,0.004425,0.334270,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,16,16,0.448635,0.004196,0.334194,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,20,20,0.448027,0.004196,0.334499,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,24,24,0.447800,0.004273,0.334270,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,28,28,0.447615,0.004273,0.334347,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,0,0,0.291797,0.003968,0.242252,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,4,4,0.295462,0.003968,0.242252,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,8,8,0.294264,0.004044,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,12,12,0.295129,0.004349,0.242329,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,16,16,0.302473,0.004044,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,20,20,0.302669,0.004044,0.241947,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,24,24,0.302151,0.003968,0.242252,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,28,28,0.295003,0.004044,0.241947,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,0,0,0.261938,0.003662,0.191589,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,4,4,0.270379,0.003739,0.191284,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,8,8,0.270677,0.003739,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,12,12,0.270516,0.003662,0.191589,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,16,16,0.269073,0.003662,0.191360,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,20,20,0.269401,0.003662,0.191742,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,24,24,0.270665,0.003739,0.191513,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,28,28,0.270498,0.004273,0.191513,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,0,0,0.253319,0.003662,0.179839,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,4,4,0.269038,0.003662,0.179687,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,8,8,0.262844,0.003662,0.179152,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,12,12,0.267398,0.003662,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,16,16,0.268543,0.003739,0.179534,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,20,20,0.269687,0.003662,0.179305,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,24,24,0.268179,0.003662,0.179763,6,P9HK27_0i_03,P0015,25C,231114
0.92,1.53,28,28,0.260794,0.003662,0.179305,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,0,0,0.593837,0.004196,0.394166,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,4,4,0.614921,0.004196,0.394624,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,8,8,0.607082,0.004196,0.394624,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,12,12,0.614766,0.004196,0.394624,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,16,16,0.614927,0.004196,0.394395,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,20,20,0.614641,0.004196,0.394547,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,24,24,0.606796,0.004273,0.394547,6,P9HK27_0i_03,P0015,25C,231114
0.9,2.07,28,28,0.606910,0.004196,0.394471,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,0,0,0.434656,0.003815,0.333813,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,4,4,0.447514,0.004044,0.333813,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,8,8,0.446733,0.003968,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,12,12,0.447788,0.003968,0.333889,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,16,16,0.447770,0.004044,0.333889,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,20,20,0.448533,0.004044,0.334118,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,24,24,0.447955,0.003968,0.333813,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.98,28,28,0.447323,0.004044,0.333813,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,0,0,0.292416,0.003968,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,4,4,0.295379,0.004349,0.242100,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,8,8,0.302115,0.003968,0.242024,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,12,12,0.302985,0.003968,0.241489,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,16,16,0.302556,0.004044,0.241795,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,20,20,0.302878,0.004044,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,24,24,0.302836,0.004044,0.241642,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.8,28,28,0.302145,0.004273,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,0,0,0.254582,0.004044,0.191360,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,4,4,0.270486,0.003891,0.191284,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,8,8,0.270921,0.003968,0.191818,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,12,12,0.269944,0.003891,0.191513,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,16,16,0.271070,0.003891,0.191589,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,20,20,0.270063,0.003968,0.191895,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,24,24,0.262963,0.003968,0.191360,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.62,28,28,0.270558,0.003968,0.191589,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,0,0,0.260818,0.003586,0.179229,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,4,4,0.269091,0.003662,0.179305,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,8,8,0.261086,0.003662,0.179687,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,12,12,0.268614,0.003586,0.179229,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,16,16,0.260454,0.003662,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,20,20,0.260812,0.003739,0.179610,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,24,24,0.268251,0.003739,0.179229,6,P9HK27_0i_03,P0015,25C,231114
0.9,1.53,28,28,0.260919,0.003662,0.179763,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,0,0,0.602051,0.003968,0.394242,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,4,4,0.614337,0.004120,0.394471,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,8,8,0.614414,0.004120,0.394700,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,12,12,0.614653,0.004196,0.394624,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,16,16,0.606671,0.004196,0.394624,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,20,20,0.607422,0.004349,0.394776,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,24,24,0.614265,0.004196,0.394547,6,P9HK27_0i_03,P0015,25C,231114
0.8,2.07,28,28,0.615392,0.004196,0.394929,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,0,0,0.434764,0.003891,0.333889,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,4,4,0.448259,0.004120,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,8,8,0.447806,0.003968,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,12,12,0.448355,0.003968,0.333965,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,16,16,0.448217,0.003968,0.334270,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,20,20,0.447627,0.004196,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,24,24,0.447448,0.004120,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.98,28,28,0.447967,0.003968,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,0,0,0.292405,0.003739,0.241566,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,4,4,0.303218,0.003815,0.241566,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,8,8,0.302854,0.003739,0.241947,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,12,12,0.303170,0.003739,0.241642,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,16,16,0.302157,0.003739,0.241718,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,20,20,0.303337,0.003815,0.241642,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,24,24,0.302306,0.003968,0.241566,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.8,28,28,0.294884,0.004044,0.242100,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,0,0,0.262260,0.003815,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,4,4,0.270939,0.003815,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,8,8,0.270170,0.003739,0.191284,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,12,12,0.263047,0.003968,0.191742,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,16,16,0.263339,0.004349,0.191742,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,20,20,0.269318,0.003891,0.191208,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,24,24,0.270713,0.003891,0.191742,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.62,28,28,0.271452,0.003891,0.191284,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,0,0,0.252729,0.003662,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,4,4,0.262302,0.003891,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,8,8,0.261771,0.003891,0.179305,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,12,12,0.268406,0.003815,0.179610,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,16,16,0.269109,0.003891,0.179152,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,20,20,0.268245,0.003815,0.179534,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,24,24,0.261777,0.004120,0.179381,6,P9HK27_0i_03,P0015,25C,231114
0.8,1.53,28,28,0.267983,0.003815,0.179229,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,0,0,0.594308,0.568588,0.394547,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,4,4,0.585802,0.564773,0.395081,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,8,8,0.584985,0.564696,0.395081,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,12,12,0.592794,0.564544,0.394776,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,16,16,0.592746,0.564467,0.394929,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,20,20,0.591709,0.564544,0.394776,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,24,24,0.592121,0.564315,0.394700,6,P9HK27_0i_03,P0015,25C,231114
0.7,2.07,28,28,0.591799,0.564467,0.394852,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,0,0,0.434305,0.488701,0.334347,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,4,4,0.427593,0.484581,0.334423,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,8,8,0.426704,0.484581,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,12,12,0.427640,0.484505,0.334423,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,16,16,0.427783,0.484581,0.334194,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,20,20,0.427271,0.484352,0.334118,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,24,24,0.426567,0.484352,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.98,28,28,0.427307,0.484429,0.334118,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,0,0,0.291409,0.003739,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,4,4,0.302389,0.003739,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,8,8,0.301847,0.003662,0.241566,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,12,12,0.303969,0.003815,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,16,16,0.295182,0.004120,0.241795,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,20,20,0.302216,0.003739,0.241871,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,24,24,0.302711,0.003739,0.241718,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.8,28,28,0.302502,0.003739,0.241718,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,0,0,0.261968,0.003739,0.191971,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,4,4,0.270832,0.003662,0.191742,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,8,8,0.270021,0.003662,0.191132,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,12,12,0.269515,0.003662,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,16,16,0.269783,0.003662,0.191360,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,20,20,0.270570,0.003662,0.191513,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,24,24,0.270510,0.003739,0.191589,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.62,28,28,0.269550,0.003662,0.191208,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,0,0,0.253569,0.004425,0.179305,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,4,4,0.260859,0.004578,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,8,8,0.261682,0.003815,0.179152,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,12,12,0.262910,0.003739,0.179229,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,16,16,0.269014,0.003968,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,20,20,0.261831,0.003739,0.179076,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,24,24,0.261324,0.003815,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.7,1.53,28,28,0.261658,0.004349,0.179152,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,0,0,0.594630,0.568359,0.394700,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,4,4,0.585456,0.564620,0.394929,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,8,8,0.585760,0.564238,0.395005,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,12,12,0.585450,0.564696,0.394929,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,16,16,0.585301,0.564696,0.395081,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,20,20,0.585748,0.564620,0.395158,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,24,24,0.585307,0.564696,0.395005,6,P9HK27_0i_03,P0015,25C,231114
0.68,2.07,28,28,0.592889,0.564696,0.395234,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,0,0,0.427295,0.488701,0.334118,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,4,4,0.419200,0.484581,0.334423,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,8,8,0.419510,0.484429,0.334041,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,12,12,0.420207,0.484429,0.334347,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,16,16,0.412708,0.484810,0.334347,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,20,20,0.427759,0.484276,0.334194,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,24,24,0.427187,0.484200,0.333889,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.98,28,28,0.426800,0.484505,0.334194,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,0,0,0.291695,0.003510,0.241489,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,4,4,0.302777,0.003891,0.241489,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,8,8,0.303253,0.003815,0.241718,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,12,12,0.302562,0.003815,0.241489,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,16,16,0.303015,0.003739,0.241642,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,20,20,0.302836,0.003815,0.241795,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,24,24,0.293865,0.003739,0.241795,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.8,28,28,0.303981,0.003739,0.241947,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,0,0,0.261920,0.003586,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,4,4,0.270993,0.003586,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,8,8,0.271088,0.003586,0.191132,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,12,12,0.269914,0.003662,0.191666,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,16,16,0.270468,0.003739,0.191208,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,20,20,0.270278,0.003815,0.191360,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,24,24,0.270778,0.003662,0.191513,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.62,28,28,0.270075,0.003662,0.191132,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,0,0,0.261181,0.003586,0.179458,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,4,4,0.268632,0.003662,0.179381,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,8,8,0.269121,0.003739,0.179152,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,12,12,0.269014,0.003586,0.179763,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,16,16,0.268507,0.003586,0.179076,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,20,20,0.268924,0.003662,0.179534,6,P9HK27_0i_03,P0015,25C,231114
0.68,1.53,24,24,0.267857,0.003586,0.179229,6,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,0,0,0.617145,0.004273,0.395234,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,4,4,0.614707,0.004196,0.395310,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,8,8,0.613634,0.004196,0.395387,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,12,12,0.607202,0.004502,0.395081,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,16,16,0.614659,0.004196,0.395234,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,20,20,0.607386,0.004196,0.395158,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,24,24,0.614671,0.004502,0.395158,0,P9HK27_0i_03,P0015,25C,231114
0.92,2.07,28,28,0.614546,0.004349,0.395081,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,0,0,0.419176,0.004196,0.334423,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,4,4,0.432427,0.004273,0.334423,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,8,8,0.448015,0.004425,0.334652,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,12,12,0.440230,0.004273,0.334347,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,16,16,0.440117,0.004196,0.334423,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,20,20,0.440397,0.004273,0.334423,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,24,24,0.440063,0.004349,0.334423,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.98,28,28,0.447961,0.004273,0.334423,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,0,0,0.291826,0.004044,0.241718,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,4,4,0.302896,0.004044,0.241947,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,8,8,0.303271,0.004196,0.242176,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,12,12,0.302633,0.004044,0.241947,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,16,16,0.294735,0.004273,0.242100,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,20,20,0.295015,0.004425,0.242176,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,24,24,0.302252,0.004044,0.242100,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.8,28,28,0.303087,0.004273,0.242252,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,0,0,0.262808,0.003662,0.191360,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,4,4,0.270146,0.003662,0.191360,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,8,8,0.270611,0.003891,0.191742,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,12,12,0.263470,0.003815,0.191513,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,16,16,0.262743,0.003739,0.191666,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,20,20,0.271535,0.003739,0.191360,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,24,24,0.269872,0.003739,0.191284,0,P9HK27_0i_03,P0015,25C,231114
0.92,1.62,28,28,0.270653,0.003815,0.191284,0,P9HK27_0i_03,P0015,25C,231114
